Event_ID	Event_Type	GeneID	geneSymbol	ID	Gene_Event_ID	Event_Group	JuncType	comparison	IncFormLen	SkipFormLen	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncLevel1	IncLevel2	IncLevelDifference	IJC_SAMPLE_1_sum	SJC_SAMPLE_1_sum	IJC_SAMPLE_2_sum	SJC_SAMPLE_2_sum	SAMPLE_1_TotalReadCount	SAMPLE_2_TotalReadCount	EventTotalReadCount	PSI_SAMPLE_1	PSI_SAMPLE_2	DSE_Category
Event_2781	se_jcec	ENSG00000025434	NR1H3	69290	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	229	149	5,6,9	0,0,2	5,8,2	3,6,2	1.0,1.0,0.745	0.52,0.465,0.394	0.455	20	2	15	11	22	26	48	0.909090909090909	0.576923076923077	
Event_2782	se_jc	ENSG00000025434	NR1H3	67928	3	Skipped Exon	JC	Control_vs_shRYBP	229	149	23,29,34	0,0,0	38,26,20	3,1,4	1.0,1.0,1.0	0.892,0.944,0.765	0.133	86	0	84	8	86	92	178	1	0.91304347826087	Unique to shRYBP vs Control
Event_2782	se_jcec	ENSG00000025434	NR1H3	67928	3	Skipped Exon	JCEC	Control_vs_shRYBP	229	149	23,29,34	0,0,0	38,26,20	3,1,4	1.0,1.0,1.0	0.892,0.944,0.765	0.133	86	0	84	8	86	92	178	1	0.91304347826087	Unique to shRYBP vs Control
Event_2783	se_jc	ENSG00000165915	SLC39A13	67965	1	Skipped Exon	JC	Control_vs_shRYBP	257	149	112,94,139	18,21,9	156,148,142	11,4,9	0.783,0.722,0.9	0.892,0.955,0.901	-0.114	345	48	446	24	393	470	863	0.877862595419847	0.948936170212766	Common to shRING1A.B and shRYBP
Event_2783	se_jcec	ENSG00000165915	SLC39A13	67965	1	Skipped Exon	JCEC	Control_vs_shRYBP	257	149	112,94,139	18,21,9	156,148,142	11,4,9	0.783,0.722,0.9	0.892,0.955,0.901	-0.114	345	48	446	24	393	470	863	0.877862595419847	0.948936170212766	Common to shRING1A.B and shRYBP
Event_2783	se_jc	ENSG00000165915	SLC39A13	68858	1	Skipped Exon	JC	Control_vs_shRING1A.B	257	149	112,94,139	18,21,9	178,118,180	4,6,13	0.783,0.722,0.9	0.963,0.919,0.889	-0.122	345	48	476	23	393	499	892	0.877862595419847	0.953907815631263	Common to shRING1A.B and shRYBP
Event_2783	se_jcec	ENSG00000165915	SLC39A13	68858	1	Skipped Exon	JCEC	Control_vs_shRING1A.B	257	149	112,94,139	18,21,9	178,118,180	4,6,13	0.783,0.722,0.9	0.963,0.919,0.889	-0.122	345	48	476	23	393	499	892	0.877862595419847	0.953907815631263	Common to shRING1A.B and shRYBP
Event_2784	se_jc	ENSG00000109920	FNBP4	68008	1	Skipped Exon	JC	Control_vs_shRYBP	249	149	11,4,11	46,57,42	14,21,16	15,22,35	0.125,0.04,0.135	0.358,0.364,0.215	-0.212	26	145	51	72	171	123	294	0.152046783625731	0.414634146341463	
Event_2784	se_jcec	ENSG00000109920	FNBP4	68008	1	Skipped Exon	JCEC	Control_vs_shRYBP	249	149	11,4,11	46,57,42	14,21,16	15,22,35	0.125,0.04,0.135	0.358,0.364,0.215	-0.212	26	145	51	72	171	123	294	0.152046783625731	0.414634146341463	
Event_2784	se_jc	ENSG00000109920	FNBP4	69380	1	Skipped Exon	JC	shRYBP_vs_shRING1A.B	249	149	14,21,16	15,22,35	2,14,9	36,33,28	0.358,0.364,0.215	0.032,0.202,0.161	0.181	51	72	25	97	123	122	245	0.414634146341463	0.204918032786885	
Event_2784	se_jcec	ENSG00000109920	FNBP4	69380	1	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	249	149	14,21,16	15,22,35	2,14,9	36,33,28	0.358,0.364,0.215	0.032,0.202,0.161	0.181	51	72	25	97	123	122	245	0.414634146341463	0.204918032786885	
Event_2785	se_jc	ENSG00000143429	LSP1P4	68157	1	Skipped Exon	JC	Control_vs_shRYBP	227	149	32,17,31	11,8,8	31,17,24	3,3,0	0.656,0.582,0.718	0.872,0.788,1.0	-0.235	80	27	72	6	107	78	185	0.747663551401869	0.923076923076923	Unique to shRYBP vs Control
Event_2785	se_jcec	ENSG00000143429	LSP1P4	68157	1	Skipped Exon	JCEC	Control_vs_shRYBP	227	149	32,17,31	11,8,8	31,17,24	3,3,0	0.656,0.582,0.718	0.872,0.788,1.0	-0.235	80	27	72	6	107	78	185	0.747663551401869	0.923076923076923	Unique to shRYBP vs Control
Event_2786	se_jc	ENSG00000277072	STAG3L2	68167	1	Skipped Exon	JC	Control_vs_shRYBP	257	149	33,29,41	18,17,14	48,69,33	10,12,7	0.515,0.497,0.629	0.736,0.769,0.732	-0.199	103	49	150	29	152	179	331	0.677631578947369	0.837988826815642	Common to shRING1A.B and shRYBP
Event_2786	se_jcec	ENSG00000277072	STAG3L2	68167	1	Skipped Exon	JCEC	Control_vs_shRYBP	257	149	33,29,41	18,17,14	48,69,33	10,12,7	0.515,0.497,0.629	0.736,0.769,0.732	-0.199	103	49	150	29	152	179	331	0.677631578947369	0.837988826815642	Common to shRING1A.B and shRYBP
Event_2786	se_jc	ENSG00000277072	STAG3L2	69064	1	Skipped Exon	JC	Control_vs_shRING1A.B	257	149	33,29,41	18,17,14	32,35,46	3,6,9	0.515,0.497,0.629	0.861,0.772,0.748	-0.247	103	49	113	18	152	131	283	0.677631578947369	0.862595419847328	Common to shRING1A.B and shRYBP
Event_2786	se_jcec	ENSG00000277072	STAG3L2	69064	1	Skipped Exon	JCEC	Control_vs_shRING1A.B	257	149	33,29,41	18,17,14	32,35,46	3,6,9	0.515,0.497,0.629	0.861,0.772,0.748	-0.247	103	49	113	18	152	131	283	0.677631578947369	0.862595419847328	Common to shRING1A.B and shRYBP
Event_2788	se_jc	ENSG00000167994	RAB3IL1	68495	1	Skipped Exon	JC	Control_vs_shRYBP	298	149	9,10,13	0,0,0	23,23,8	4,1,1	1.0,1.0,1.0	0.742,0.92,0.8	0.179	32	0	54	6	32	60	92	1	0.9	
Event_2788	se_jc	ENSG00000167994	RAB3IL1	69864	1	Skipped Exon	JC	shRYBP_vs_shRING1A.B	298	149	23,23,8	4,1,1	26,15,42	0,0,0	0.742,0.92,0.8	1.0,1.0,1.0	-0.179	54	6	83	0	60	83	143	0.9	1	
Event_2789	se_jc	ENSG00000168002	POLR2G	68545	1	Skipped Exon	JC	Control_vs_shRYBP	298	149	41,50,51	5,2,2	47,37,48	1,0,0	0.804,0.926,0.927	0.959,1.0,1.0	-0.101	142	9	132	1	151	133	284	0.940397350993378	0.992481203007519	Unique to shRYBP vs Control
Event_279	a3ss_jc	ENSG00000107815	TWNK	7837	1	Alternative 5' Splice Site	JC	Control_vs_shRING1A.B	211	149	56,38,41	0,0,0	40,60,39	1,16,5	1.0,1.0,1.0	0.966,0.726,0.846	0.154	135	0	139	22	135	161	296	1	0.863354037267081	Same Direction
Event_279	a3ss_jcec	ENSG00000107815	TWNK	7837	1	Alternative 5' Splice Site	JCEC	Control_vs_shRING1A.B	211	149	56,38,41	0,0,0	40,60,39	1,16,5	1.0,1.0,1.0	0.966,0.726,0.846	0.154	135	0	139	22	135	161	296	1	0.863354037267081	Same Direction
Event_279	a3ss_jc	ENSG00000107815	TWNK	7857	1	Alternative 5' Splice Site	JC	shRYBP_vs_shRING1A.B	211	149	37,56,31	0,0,4	40,60,39	1,16,5	1.0,1.0,0.846	0.966,0.726,0.846	0.103	124	4	139	22	128	161	289	0.96875	0.863354037267081	Same Direction
Event_279	a3ss_jcec	ENSG00000107815	TWNK	7857	1	Alternative 5' Splice Site	JCEC	shRYBP_vs_shRING1A.B	211	149	37,56,31	0,0,4	40,60,39	1,16,5	1.0,1.0,0.846	0.966,0.726,0.846	0.103	124	4	139	22	128	161	289	0.96875	0.863354037267081	Same Direction
Event_2790	se_jc	ENSG00000072518	MARK2	68629	1	Skipped Exon	JC	Control_vs_shRYBP	194	149	108,92,103	11,4,14	96,103,90	35,19,13	0.883,0.946,0.85	0.678,0.806,0.842	0.118	303	29	289	67	332	356	688	0.912650602409639	0.811797752808989	Common to shRING1A.B and shRYBP
Event_2790	se_jcec	ENSG00000072518	MARK2	68629	1	Skipped Exon	JCEC	Control_vs_shRYBP	194	149	108,92,103	11,4,14	96,103,90	35,19,13	0.883,0.946,0.85	0.678,0.806,0.842	0.118	303	29	289	67	332	356	688	0.912650602409639	0.811797752808989	Common to shRING1A.B and shRYBP
Event_2790	se_jc	ENSG00000072518	MARK2	69533	1	Skipped Exon	JC	Control_vs_shRING1A.B	194	149	108,92,103	11,4,14	105,52,143	35,21,30	0.883,0.946,0.85	0.697,0.655,0.785	0.181	303	29	300	86	332	386	718	0.912650602409639	0.77720207253886	Common to shRING1A.B and shRYBP
Event_2790	se_jcec	ENSG00000072518	MARK2	69533	1	Skipped Exon	JCEC	Control_vs_shRING1A.B	194	149	108,92,103	11,4,14	105,52,143	35,21,30	0.883,0.946,0.85	0.697,0.655,0.785	0.181	303	29	300	86	332	386	718	0.912650602409639	0.77720207253886	Common to shRING1A.B and shRYBP
Event_2791	se_jc	ENSG00000149743	TRPT1	68660	1	Skipped Exon	JC	Control_vs_shRYBP	298	149	61,64,132	1,1,3	67,81,104	4,9,11	0.968,0.97,0.957	0.893,0.818,0.825	0.12	257	5	252	24	262	276	538	0.980916030534351	0.91304347826087	
Event_2791	se_jc	ENSG00000149743	TRPT1	70023	1	Skipped Exon	JC	shRYBP_vs_shRING1A.B	298	149	67,81,104	4,9,11	81,59,120	0,0,1	0.893,0.818,0.825	1.0,1.0,0.984	-0.149	252	24	260	1	276	261	537	0.91304347826087	0.996168582375479	
Event_2792	se_jc	ENSG00000149743	TRPT1	68663	2	Skipped Exon	JC	Control_vs_shRYBP	231	149	68,34,64	1,1,3	43,40,44	4,9,11	0.978,0.956,0.932	0.874,0.741,0.721	0.177	166	5	127	24	171	151	322	0.970760233918129	0.841059602649007	
Event_2792	se_jcec	ENSG00000149743	TRPT1	68663	2	Skipped Exon	JCEC	Control_vs_shRYBP	231	149	68,34,64	1,1,3	43,40,44	4,9,11	0.978,0.956,0.932	0.874,0.741,0.721	0.177	166	5	127	24	171	151	322	0.970760233918129	0.841059602649007	
Event_2792	se_jc	ENSG00000149743	TRPT1	70025	2	Skipped Exon	JC	shRYBP_vs_shRING1A.B	231	149	43,40,44	4,9,11	54,45,48	0,0,1	0.874,0.741,0.721	1.0,1.0,0.969	-0.211	127	24	147	1	151	148	299	0.841059602649007	0.993243243243243	
Event_2792	se_jcec	ENSG00000149743	TRPT1	70025	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	231	149	43,40,44	4,9,11	54,45,48	0,0,1	0.874,0.741,0.721	1.0,1.0,0.969	-0.211	127	24	147	1	151	148	299	0.841059602649007	0.993243243243243	
Event_2793	se_jc	ENSG00000173264	GPR137	68733	1	Skipped Exon	JC	Control_vs_shRYBP	278	149	21,20,18	0,0,1	24,29,27	6,0,2	1.0,1.0,0.906	0.682,1.0,0.879	0.115	59	1	80	8	60	88	148	0.983333333333333	0.909090909090909	
Event_2793	se_jcec	ENSG00000173264	GPR137	68733	1	Skipped Exon	JCEC	Control_vs_shRYBP	278	149	21,20,18	0,0,1	24,29,27	6,0,2	1.0,1.0,0.906	0.682,1.0,0.879	0.115	59	1	80	8	60	88	148	0.983333333333333	0.909090909090909	
Event_2793	se_jc	ENSG00000173264	GPR137	70100	1	Skipped Exon	JC	shRYBP_vs_shRING1A.B	278	149	24,29,27	6,0,2	31,27,25	0,0,0	0.682,1.0,0.879	1.0,1.0,1.0	-0.146	80	8	83	0	88	83	171	0.909090909090909	1	
Event_2793	se_jcec	ENSG00000173264	GPR137	70100	1	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	278	149	24,29,27	6,0,2	31,27,25	0,0,0	0.682,1.0,0.879	1.0,1.0,1.0	-0.146	80	8	83	0	88	83	171	0.909090909090909	1	
Event_2794	se_jc	ENSG00000162241	SLC25A45	68829	1	Skipped Exon	JC	Control_vs_shRYBP	298	149	6,4,9	0,0,2	8,14,11	11,8,6	1.0,1.0,0.692	0.267,0.467,0.478	0.493	19	2	33	25	21	58	79	0.904761904761905	0.568965517241379	Common to shRING1A.B and shRYBP
Event_2794	se_jc	ENSG00000162241	SLC25A45	69735	1	Skipped Exon	JC	Control_vs_shRING1A.B	298	149	6,4,9	0,0,2	34,23,37	6,7,12	1.0,1.0,0.692	0.739,0.622,0.607	0.241	19	2	94	25	21	119	140	0.904761904761905	0.789915966386555	Common to shRING1A.B and shRYBP
Event_2795	se_jc	ENSG00000171466	ZNF562	68837	1	Skipped Exon	JC	Control_vs_shRYBP	256	149	19,21,11	0,3,4	21,14,23	0,0,1	1.0,0.803,0.615	1.0,1.0,0.93	-0.171	51	7	58	1	58	59	117	0.879310344827586	0.983050847457627	Common to shRING1A.B and shRYBP
Event_2795	se_jcec	ENSG00000171466	ZNF562	68837	1	Skipped Exon	JCEC	Control_vs_shRYBP	256	149	19,21,11	0,3,4	21,14,23	0,0,1	1.0,0.803,0.615	1.0,1.0,0.93	-0.171	51	7	58	1	58	59	117	0.879310344827586	0.983050847457627	Common to shRING1A.B and shRYBP
Event_2795	se_jc	ENSG00000171466	ZNF562	69747	1	Skipped Exon	JC	Control_vs_shRING1A.B	256	149	19,21,11	0,3,4	8,24,6	0,1,0	1.0,0.803,0.615	1.0,0.933,1.0	-0.172	51	7	38	1	58	39	97	0.879310344827586	0.974358974358974	Common to shRING1A.B and shRYBP
Event_2795	se_jcec	ENSG00000171466	ZNF562	69747	1	Skipped Exon	JCEC	Control_vs_shRING1A.B	256	149	19,21,11	0,3,4	8,24,6	0,1,0	1.0,0.803,0.615	1.0,0.933,1.0	-0.172	51	7	38	1	58	39	97	0.879310344827586	0.974358974358974	Common to shRING1A.B and shRYBP
Event_2796	se_jc	ENSG00000106723	SPIN1	68991	1	Skipped Exon	JC	Control_vs_shRYBP	242	149	3,5,2	6,6,2	5,7,17	7,0,0	0.235,0.339,0.381	0.305,1.0,1.0	-0.45	10	14	29	7	24	36	60	0.416666666666667	0.805555555555556	Unique to shRYBP vs Control
Event_2796	se_jcec	ENSG00000106723	SPIN1	68991	1	Skipped Exon	JCEC	Control_vs_shRYBP	242	149	3,5,2	6,6,2	5,7,17	7,0,0	0.235,0.339,0.381	0.305,1.0,1.0	-0.45	10	14	29	7	24	36	60	0.416666666666667	0.805555555555556	Unique to shRYBP vs Control
Event_2797	se_jc	ENSG00000106723	SPIN1	68993	2	Skipped Exon	JC	Control_vs_shRYBP	242	149	3,3,3	2,15,2	4,7,9	0,0,1	0.48,0.11,0.48	1.0,1.0,0.847	-0.592	9	19	20	1	28	21	49	0.321428571428571	0.952380952380952	Common to shRING1A.B and shRYBP
Event_2797	se_jcec	ENSG00000106723	SPIN1	68993	2	Skipped Exon	JCEC	Control_vs_shRYBP	242	149	3,3,3	2,15,2	4,7,9	0,0,1	0.48,0.11,0.48	1.0,1.0,0.847	-0.592	9	19	20	1	28	21	49	0.321428571428571	0.952380952380952	Common to shRING1A.B and shRYBP
Event_2797	se_jc	ENSG00000106723	SPIN1	69918	2	Skipped Exon	JC	Control_vs_shRING1A.B	242	149	3,3,3	2,15,2	7,8,3	1,2,0	0.48,0.11,0.48	0.812,0.711,1.0	-0.484	9	19	18	3	28	21	49	0.321428571428571	0.857142857142857	Common to shRING1A.B and shRYBP
Event_2797	se_jcec	ENSG00000106723	SPIN1	69918	2	Skipped Exon	JCEC	Control_vs_shRING1A.B	242	149	3,3,3	2,15,2	7,8,3	1,2,0	0.48,0.11,0.48	0.812,0.711,1.0	-0.484	9	19	18	3	28	21	49	0.321428571428571	0.857142857142857	Common to shRING1A.B and shRYBP
Event_2798	se_jc	ENSG00000144134	RABL2A	69041	1	Skipped Exon	JC	Control_vs_shRYBP	229	149	5,5,18	8,6,4	4,9,4	0,2,0	0.289,0.352,0.745	1.0,0.745,1.0	-0.453	28	18	17	2	46	19	65	0.608695652173913	0.894736842105263	Unique to shRYBP vs Control
Event_2798	se_jcec	ENSG00000144134	RABL2A	69041	1	Skipped Exon	JCEC	Control_vs_shRYBP	229	149	5,5,18	8,6,4	4,9,4	0,2,0	0.289,0.352,0.745	1.0,0.745,1.0	-0.453	28	18	17	2	46	19	65	0.608695652173913	0.894736842105263	Unique to shRYBP vs Control
Event_2799	se_jc	ENSG00000162341	TPCN2	69218	1	Skipped Exon	JC	Control_vs_shRYBP	231	149	3,9,24	1,0,0	13,18,17	8,1,1	0.659,1.0,1.0	0.512,0.921,0.916	0.103	36	1	48	10	37	58	95	0.972972972972973	0.827586206896552	
Event_2799	se_jcec	ENSG00000162341	TPCN2	69218	1	Skipped Exon	JCEC	Control_vs_shRYBP	231	149	3,9,24	1,0,0	13,18,17	8,1,1	0.659,1.0,1.0	0.512,0.921,0.916	0.103	36	1	48	10	37	58	95	0.972972972972973	0.827586206896552	
Event_2799	se_jc	ENSG00000162341	TPCN2	70596	1	Skipped Exon	JC	shRYBP_vs_shRING1A.B	231	149	13,18,17	8,1,1	18,19,22	2,0,0	0.512,0.921,0.916	0.853,1.0,1.0	-0.168	48	10	59	2	58	61	119	0.827586206896552	0.967213114754098	
