Event_ID	Event_Group	condition	IncLevel	geneSymbol	sample	IncLevel_transformed	fitted	residuals_zscore
Event_2685	Skipped Exon	shRYBP	1	RDH10	shRYBP_Sample_2	0.99999	0.888176543057736	1.07251650349633
Event_2685	Skipped Exon	shRYBP	1	RDH10	shRYBP_Sample_3	0.99999	0.888176543057736	1.07251650349633
Event_2686	Skipped Exon	Control	1	DZIP3	Control_Sample_1	0.99999	0.894889641993956	0.756409368625445
Event_2686	Skipped Exon	Control	1	DZIP3	Control_Sample_2	0.99999	0.894889641993956	0.756409368625445
Event_2686	Skipped Exon	Control	1	DZIP3	Control_Sample_3	0.99999	0.894889641993956	0.756409368625445
Event_2686	Skipped Exon	shRYBP	0.805	DZIP3	shRYBP_Sample_1	0.805	0.894006016668066	-0.917501194118742
Event_2686	Skipped Exon	shRYBP	0.519	DZIP3	shRYBP_Sample_2	0.519	0.894006016668066	-1.40859450196423
Event_2686	Skipped Exon	shRYBP	0.779	DZIP3	shRYBP_Sample_3	0.779	0.894006016668066	-0.969950434924205
Event_2686	Skipped Exon	shRING1A.B	1	DZIP3	shRING1A.B_Sample_1	0.99999	0.887382927070742	0.835904881513886
Event_2686	Skipped Exon	shRING1A.B	1	DZIP3	shRING1A.B_Sample_2	0.99999	0.887382927070742	0.835904881513886
Event_2686	Skipped Exon	shRING1A.B	1	DZIP3	shRING1A.B_Sample_3	0.99999	0.887382927070742	0.835904881513886
Event_2687	Skipped Exon	Control	1	TBL1XR1	Control_Sample_1	0.99999	0.640397841621466	1.21570981390762
Event_2687	Skipped Exon	Control	1	TBL1XR1	Control_Sample_2	0.99999	0.640397841621466	1.21570981390762
Event_2687	Skipped Exon	Control	0.661	TBL1XR1	Control_Sample_3	0.661	0.640397841621466	-0.23742854869122
Event_2687	Skipped Exon	shRYBP	1	TBL1XR1	shRYBP_Sample_1	0.99999	0.63823965858637	1.22394022964014
Event_2687	Skipped Exon	shRYBP	0.357	TBL1XR1	shRYBP_Sample_2	0.357	0.638239658586369	-0.494343224791186
Event_2687	Skipped Exon	shRYBP	0.357	TBL1XR1	shRYBP_Sample_3	0.357	0.638239658586369	-0.494343224791186
Event_2687	Skipped Exon	shRING1A.B	0.426	TBL1XR1	shRING1A.B_Sample_1	0.426	0.622385301684076	-0.389527257222259
Event_2687	Skipped Exon	shRING1A.B	1	TBL1XR1	shRING1A.B_Sample_2	0.99999	0.622385301684076	1.28366549103704
Event_2687	Skipped Exon	shRING1A.B	0.433	TBL1XR1	shRING1A.B_Sample_3	0.433	0.622385301684076	-0.383484483469237
Event_2688	Skipped Exon	Control	0.604	TBL1XR1	Control_Sample_1	0.604	0.640397841621466	-0.288091987931333
Event_2688	Skipped Exon	Control	1	TBL1XR1	Control_Sample_2	0.99999	0.640397841621466	1.21570981390762
Event_2688	Skipped Exon	Control	1	TBL1XR1	Control_Sample_3	0.99999	0.640397841621466	1.21570981390762
Event_2688	Skipped Exon	shRYBP	1	TBL1XR1	shRYBP_Sample_1	0.99999	0.63823965858637	1.22394022964014
Event_2688	Skipped Exon	shRYBP	0.936	TBL1XR1	shRYBP_Sample_2	0.936	0.638239658586369	0.149561126297069
Event_2688	Skipped Exon	shRYBP	1	TBL1XR1	shRYBP_Sample_3	0.99999	0.63823965858637	1.22394022964014
Event_2688	Skipped Exon	shRING1A.B	1	TBL1XR1	shRING1A.B_Sample_1	0.99999	0.622385301684076	1.28366549103704
Event_2688	Skipped Exon	shRING1A.B	1	TBL1XR1	shRING1A.B_Sample_2	0.99999	0.622385301684076	1.28366549103704
Event_2688	Skipped Exon	shRING1A.B	0.948	TBL1XR1	shRING1A.B_Sample_3	0.948	0.622385301684076	0.234136736135971
Event_2689	Skipped Exon	Control	1	TBL1XR1	Control_Sample_1	0.99999	0.640397841621466	1.21570981390762
Event_2689	Skipped Exon	Control	1	TBL1XR1	Control_Sample_2	0.99999	0.640397841621466	1.21570981390762
Event_2689	Skipped Exon	Control	1	TBL1XR1	Control_Sample_3	0.99999	0.640397841621466	1.21570981390762
Event_2689	Skipped Exon	shRYBP	0.57	TBL1XR1	shRYBP_Sample_1	0.57	0.638239658586369	-0.311246226874163
Event_2689	Skipped Exon	shRYBP	0.899	TBL1XR1	shRYBP_Sample_2	0.899	0.638239658586369	0.0623643596656557
Event_2689	Skipped Exon	shRYBP	0.936	TBL1XR1	shRYBP_Sample_3	0.936	0.638239658586369	0.149561126297069
Event_2689	Skipped Exon	shRING1A.B	0.959	TBL1XR1	shRING1A.B_Sample_1	0.959	0.622385301684076	0.275656051062816
Event_2689	Skipped Exon	shRING1A.B	1	TBL1XR1	shRING1A.B_Sample_2	0.99999	0.622385301684076	1.28366549103704
Event_2689	Skipped Exon	shRING1A.B	1	TBL1XR1	shRING1A.B_Sample_3	0.99999	0.622385301684076	1.28366549103704
Event_269	Alternative 5' Splice Site	Control	0	PTPN6	Control_Sample_1	1e-05	0.590409435287801	-2.25992955277182
Event_269	Alternative 5' Splice Site	Control	0.036	PTPN6	Control_Sample_2	0.036	0.590409435287801	-1.00524163365868
Event_269	Alternative 5' Splice Site	Control	0.076	PTPN6	Control_Sample_3	0.076	0.590409435287801	-0.839363517099977
Event_269	Alternative 5' Splice Site	shRYBP	0.058	PTPN6	shRYBP_Sample_1	0.058	0.531562611136122	-0.739270728474558
Event_269	Alternative 5' Splice Site	shRYBP	0	PTPN6	shRYBP_Sample_2	1e-05	0.531562611136122	-2.06230119435383
Event_269	Alternative 5' Splice Site	shRYBP	0.018	PTPN6	shRYBP_Sample_3	0.018	0.531562611136122	-0.978386888352839
Event_269	Alternative 5' Splice Site	shRING1A.B	0.136	PTPN6	shRING1A.B_Sample_1	0.136	0.579571708012337	-0.664287841008278
Event_269	Alternative 5' Splice Site	shRING1A.B	0.208	PTPN6	shRING1A.B_Sample_2	0.208	0.579571708012337	-0.544022060992089
Event_269	Alternative 5' Splice Site	shRING1A.B	0.225	PTPN6	shRING1A.B_Sample_3	0.225	0.579571708012337	-0.519940545266675
Event_2690	Skipped Exon	Control	1	ZNF320	Control_Sample_1	0.99999	0.729541132129604	0.994373587207567
Event_2690	Skipped Exon	Control	0.568	ZNF320	Control_Sample_2	0.568	0.729541132129605	-0.582695556863052
Event_2690	Skipped Exon	Control	0.33	ZNF320	Control_Sample_3	0.33	0.729541132129604	-0.810233845456562
Event_2690	Skipped Exon	shRYBP	1	ZNF320	shRYBP_Sample_1	0.99999	0.72769045736315	1.0029563225506
Event_2690	Skipped Exon	shRYBP	1	ZNF320	shRYBP_Sample_2	0.99999	0.72769045736315	1.0029563225506
Event_2690	Skipped Exon	shRYBP	1	ZNF320	shRYBP_Sample_3	0.99999	0.72769045736315	1.0029563225506
Event_2690	Skipped Exon	shRING1A.B	0.855	ZNF320	shRING1A.B_Sample_1	0.855	0.71399964542995	-0.207643883517031
Event_2690	Skipped Exon	shRING1A.B	0.663	ZNF320	shRING1A.B_Sample_2	0.663	0.71399964542995	-0.442195232853997
Event_2690	Skipped Exon	shRING1A.B	1	ZNF320	shRING1A.B_Sample_3	0.99999	0.71399964542995	1.06545508234367
Event_2691	Skipped Exon	Control	0.758	ZNF189	Control_Sample_1	0.758	0.511870282937427	0.198082901941305
Event_2691	Skipped Exon	Control	1	ZNF189	Control_Sample_2	0.99999	0.511870282937427	1.60445784601166
Event_2691	Skipped Exon	Control	1	ZNF189	Control_Sample_3	0.99999	0.511870282937427	1.60445784601166
Event_2691	Skipped Exon	shRYBP	0.702	ZNF189	shRYBP_Sample_1	0.702	0.509531507681139	0.148010616310112
Event_2691	Skipped Exon	shRYBP	1	ZNF189	shRYBP_Sample_2	0.99999	0.509531507681139	1.612124207574
Event_2691	Skipped Exon	shRYBP	0.662	ZNF189	shRYBP_Sample_3	0.662	0.509531507681139	0.111130323644983
Event_2691	Skipped Exon	shRING1A.B	0.485	ZNF189	shRING1A.B_Sample_1	0.485	0.492521494504106	0.00736463743677691
Event_2691	Skipped Exon	shRING1A.B	0.343	ZNF189	shRING1A.B_Sample_2	0.343	0.492521494504106	-0.112051185818758
Event_2691	Skipped Exon	shRING1A.B	0.742	ZNF189	shRING1A.B_Sample_3	0.742	0.492521494504106	0.232255891146828
Event_2692	Skipped Exon	Control	1	DPY19L4	Control_Sample_1	0.99999	0.901125635953235	1.17693731850499
Event_2692	Skipped Exon	Control	0.926	DPY19L4	Control_Sample_2	0.926	0.901125635953235	-0.498375227855415
Event_2692	Skipped Exon	Control	1	DPY19L4	Control_Sample_3	0.99999	0.901125635953235	1.17693731850499
Event_2692	Skipped Exon	shRYBP	0.71	DPY19L4	shRYBP_Sample_1	0.71	0.900288593184824	-1.16219617408868
Event_2692	Skipped Exon	shRYBP	0.838	DPY19L4	shRYBP_Sample_2	0.838	0.900288593184824	-0.825328978503774
Event_2692	Skipped Exon	shRYBP	0.962	DPY19L4	shRYBP_Sample_3	0.962	0.900288593184824	-0.26808655575301
Event_2693	Skipped Exon	Control	0.798	DPY19L4	Control_Sample_1	0.798	0.901125635953235	-0.946797192093174
Event_2693	Skipped Exon	Control	1	DPY19L4	Control_Sample_2	0.99999	0.901125635953235	1.17693731850499
Event_2693	Skipped Exon	Control	0.765	DPY19L4	Control_Sample_3	0.765	0.901125635953235	-1.0337148066432
Event_2693	Skipped Exon	shRYBP	0.958	DPY19L4	shRYBP_Sample_1	0.958	0.900288593184824	-0.299114851410549
Event_2693	Skipped Exon	shRYBP	1	DPY19L4	shRYBP_Sample_2	0.99999	0.900288593184824	1.18789032109855
Event_2693	Skipped Exon	shRYBP	1	DPY19L4	shRYBP_Sample_3	0.99999	0.900288593184824	1.18789032109855
Event_2694	Skipped Exon	Control	1	TBCEL	Control_Sample_1	0.99999	0.632256116785618	1.37009179178666
Event_2694	Skipped Exon	Control	1	TBCEL	Control_Sample_2	0.99999	0.632256116785618	1.37009179178666
Event_2694	Skipped Exon	Control	0.875	TBCEL	Control_Sample_3	0.875	0.632256116785617	0.0701756917706722
Event_2694	Skipped Exon	shRYBP	0.8	TBCEL	shRYBP_Sample_1	0.8	0.630077296116992	-0.0397614861905477
Event_2694	Skipped Exon	shRYBP	0.636	TBCEL	shRYBP_Sample_2	0.636	0.630077296116992	-0.222695443900122
Event_2694	Skipped Exon	shRYBP	0.786	TBCEL	shRYBP_Sample_3	0.786	0.630077296116992	-0.0580521319992184
Event_2695	Skipped Exon	Control	1	TBCEL	Control_Sample_1	0.99999	0.632256116785618	1.37009179178666
Event_2695	Skipped Exon	Control	1	TBCEL	Control_Sample_2	0.99999	0.632256116785618	1.37009179178666
Event_2695	Skipped Exon	Control	0.372	TBCEL	Control_Sample_3	0.372	0.632256116785617	-0.478534711468644
Event_2695	Skipped Exon	shRYBP	0.228	TBCEL	shRYBP_Sample_1	0.228	0.630077296116992	-0.632139505776233
Event_2695	Skipped Exon	shRYBP	0.372	TBCEL	shRYBP_Sample_2	0.372	0.630077296116992	-0.472497626859061
Event_2695	Skipped Exon	shRYBP	0	TBCEL	shRYBP_Sample_3	1e-05	0.630077296116992	-2.27678337481935
Event_2695	Skipped Exon	shRING1A.B	1	TBCEL	shRING1A.B_Sample_1	0.99999	0.614081518356795	1.44015754681178
Event_2695	Skipped Exon	shRING1A.B	0.47	TBCEL	shRING1A.B_Sample_2	0.47	0.614081518356795	-0.334546043211696
Event_2695	Skipped Exon	shRING1A.B	1	TBCEL	shRING1A.B_Sample_3	0.99999	0.614081518356795	1.44015754681178
Event_2696	Skipped Exon	Control	0.819	DCP1A	Control_Sample_1	0.819	0.913502723201764	-0.970228073136336
Event_2696	Skipped Exon	Control	0.846	DCP1A	Control_Sample_2	0.846	0.913502723201764	-0.876772326384994
Event_2696	Skipped Exon	Control	0.951	DCP1A	Control_Sample_3	0.951	0.913502723201764	-0.363406887208908
Event_2696	Skipped Exon	shRYBP	1	DCP1A	shRYBP_Sample_1	0.99999	0.9127603173552	1.32306206628819
Event_2696	Skipped Exon	shRYBP	0.954	DCP1A	shRYBP_Sample_2	0.954	0.9127603173552	-0.333186329173086
Event_2696	Skipped Exon	shRYBP	0.973	DCP1A	shRYBP_Sample_3	0.973	0.9127603173552	-0.153492341066541
Event_2696	Skipped Exon	shRING1A.B	1	DCP1A	shRING1A.B_Sample_1	0.99999	0.907187440404625	1.40801601699294
Event_2696	Skipped Exon	shRING1A.B	1	DCP1A	shRING1A.B_Sample_2	0.99999	0.907187440404625	1.40801601699294
Event_2696	Skipped Exon	shRING1A.B	0.941	DCP1A	shRING1A.B_Sample_3	0.941	0.907187440404625	-0.374987225321513
Event_2697	Skipped Exon	Control	0.8	MTBP	Control_Sample_1	0.8	0.899911643947858	-0.939378941143269
Event_2697	Skipped Exon	Control	0.895	MTBP	Control_Sample_2	0.895	0.899911643947858	-0.655451062980335
Event_2697	Skipped Exon	Control	0.95	MTBP	Control_Sample_3	0.95	0.899911643947858	-0.4011204254103
Event_2697	Skipped Exon	shRYBP	1	MTBP	shRYBP_Sample_1	0.99999	0.899065475017948	1.0622869472638
Event_2697	Skipped Exon	shRYBP	1	MTBP	shRYBP_Sample_2	0.99999	0.899065475017948	1.0622869472638
Event_2697	Skipped Exon	shRYBP	1	MTBP	shRYBP_Sample_3	0.99999	0.899065475017948	1.0622869472638
Event_2698	Skipped Exon	Control	0	FANCI	Control_Sample_1	1e-05	0.465262024652376	-1.16695884244411
Event_2698	Skipped Exon	Control	0	FANCI	Control_Sample_2	1e-05	0.465262024652376	-1.16695884244411
Event_2698	Skipped Exon	Control	0	FANCI	Control_Sample_3	1e-05	0.465262024652376	-1.16695884244411
Event_2698	Skipped Exon	shRYBP	0.691	FANCI	shRYBP_Sample_1	0.691	0.462934241447738	0.214690083505688
Event_2698	Skipped Exon	shRYBP	0.309	FANCI	shRYBP_Sample_2	0.309	0.462934241447738	-0.023852083799808
Event_2698	Skipped Exon	shRYBP	0	FANCI	shRYBP_Sample_3	1e-05	0.462934241447738	-1.15979747886896
Event_2699	Skipped Exon	Control	0	FANCI	Control_Sample_1	1e-05	0.465262024652376	-1.16695884244411
Event_2699	Skipped Exon	Control	0	FANCI	Control_Sample_2	1e-05	0.465262024652376	-1.16695884244411
Event_2699	Skipped Exon	Control	0	FANCI	Control_Sample_3	1e-05	0.465262024652376	-1.16695884244411
Event_2699	Skipped Exon	shRYBP	0.157	FANCI	shRYBP_Sample_1	0.157	0.462934241447738	-0.149238410397648
Event_2699	Skipped Exon	shRYBP	0.219	FANCI	shRYBP_Sample_2	0.219	0.462934241447738	-0.0914064292281396
Event_2699	Skipped Exon	shRYBP	0	FANCI	shRYBP_Sample_3	1e-05	0.462934241447738	-1.15979747886896
Event_27	Alternative 5' Splice Site	Control	1	DMXL2	Control_Sample_1	0.99999	0.847426790660526	0.938950647251198
Event_27	Alternative 5' Splice Site	Control	0.395	DMXL2	Control_Sample_2	0.395	0.847426790660526	-1.30222781181165
Event_27	Alternative 5' Splice Site	Control	0.611	DMXL2	Control_Sample_3	0.611	0.847426790660526	-0.995010770077401
Event_27	Alternative 5' Splice Site	shRYBP	1	DMXL2	shRYBP_Sample_1	0.99999	0.813864689054778	1.1894572797844
Event_27	Alternative 5' Splice Site	shRYBP	0.797	DMXL2	shRYBP_Sample_2	0.797	0.813864689054778	-0.546678595461339
Event_27	Alternative 5' Splice Site	shRYBP	1	DMXL2	shRYBP_Sample_3	0.99999	0.813864689054778	1.1894572797844
Event_270	Alternative 5' Splice Site	Control	0.595	FKBP7	Control_Sample_1	0.595	0.630152677874813	-0.262088397113157
Event_270	Alternative 5' Splice Site	Control	0.915	FKBP7	Control_Sample_2	0.915	0.630152677874813	0.164676904489068
Event_270	Alternative 5' Splice Site	Control	0.943	FKBP7	Control_Sample_3	0.943	0.630152677874813	0.246237680755278
Event_270	Alternative 5' Splice Site	shRING1A.B	1	FKBP7	shRING1A.B_Sample_1	0.99999	0.619689165816217	1.42870279894893
Event_270	Alternative 5' Splice Site	shRING1A.B	1	FKBP7	shRING1A.B_Sample_2	0.99999	0.619689165816217	1.42870279894893
Event_270	Alternative 5' Splice Site	shRING1A.B	0.831	FKBP7	shRING1A.B_Sample_3	0.831	0.619689165816217	0.036194901460805
Event_2700	Skipped Exon	Control	1	FANCI	Control_Sample_1	0.99999	0.465262024652376	1.37555935119743
Event_2700	Skipped Exon	Control	1	FANCI	Control_Sample_2	0.99999	0.465262024652376	1.37555935119743
Event_2700	Skipped Exon	Control	1	FANCI	Control_Sample_3	0.99999	0.465262024652376	1.37555935119743
Event_2700	Skipped Exon	shRYBP	0.113	FANCI	shRYBP_Sample_1	0.113	0.462934241447738	-0.201548987829869
Event_2700	Skipped Exon	shRYBP	0.176	FANCI	shRYBP_Sample_2	0.176	0.462934241447738	-0.130033732764679
Event_2700	Skipped Exon	shRYBP	1	FANCI	shRYBP_Sample_3	0.99999	0.462934241447738	1.38240867077449
Event_2700	Skipped Exon	shRING1A.B	0	FANCI	shRING1A.B_Sample_1	1e-05	0.4460650596638	-1.10748692898257
Event_2700	Skipped Exon	shRING1A.B	0	FANCI	shRING1A.B_Sample_2	1e-05	0.4460650596638	-1.10748692898257
Event_2700	Skipped Exon	shRING1A.B	0.113	FANCI	shRING1A.B_Sample_3	0.113	0.446065059663801	-0.157118646873599
Event_2701	Skipped Exon	Control	1	CASC19	Control_Sample_1	0.99999	0.629462596968747	1.18662900200369
Event_2701	Skipped Exon	Control	1	CASC19	Control_Sample_2	0.99999	0.629462596968747	1.18662900200369
Event_2701	Skipped Exon	Control	1	CASC19	Control_Sample_3	0.99999	0.629462596968747	1.18662900200369
Event_2701	Skipped Exon	shRYBP	0	CASC19	shRYBP_Sample_1	1e-05	0.627276982269527	-2.03185566348871
Event_2701	Skipped Exon	shRYBP	0.429	CASC19	shRYBP_Sample_2	0.429	0.627276982269527	-0.39532109398597
Event_2701	Skipped Exon	shRYBP	1	CASC19	shRYBP_Sample_3	0.99999	0.627276982269527	1.19468919626844
Event_2701	Skipped Exon	shRING1A.B	1	CASC19	shRING1A.B_Sample_1	0.99999	0.61123482924514	1.25315679658064
Event_2701	Skipped Exon	shRING1A.B	0.636	CASC19	shRING1A.B_Sample_2	0.636	0.61123482924514	-0.183805315155772
Event_2701	Skipped Exon	shRING1A.B	1	CASC19	shRING1A.B_Sample_3	0.99999	0.61123482924514	1.25315679658064
Event_2702	Skipped Exon	Control	1	CASC19	Control_Sample_1	0.99999	0.629462596968747	1.18662900200369
Event_2702	Skipped Exon	Control	1	CASC19	Control_Sample_2	0.99999	0.629462596968747	1.18662900200369
Event_2702	Skipped Exon	Control	1	CASC19	Control_Sample_3	0.99999	0.629462596968747	1.18662900200369
Event_2702	Skipped Exon	shRYBP	0.2	CASC19	shRYBP_Sample_1	0.2	0.627276982269527	-0.612321798119039
Event_2702	Skipped Exon	shRYBP	1	CASC19	shRYBP_Sample_2	0.99999	0.627276982269527	1.19468919626844
Event_2702	Skipped Exon	shRYBP	0.5	CASC19	shRYBP_Sample_3	0.5	0.627276982269527	-0.338302138057991
Event_2702	Skipped Exon	shRING1A.B	1	CASC19	shRING1A.B_Sample_1	0.99999	0.61123482924514	1.25315679658064
Event_2702	Skipped Exon	shRING1A.B	1	CASC19	shRING1A.B_Sample_2	0.99999	0.61123482924514	1.25315679658064
Event_2702	Skipped Exon	shRING1A.B	1	CASC19	shRING1A.B_Sample_3	0.99999	0.61123482924514	1.25315679658064
Event_2703	Skipped Exon	Control	0.435	CASC19	Control_Sample_1	0.435	0.629462596968746	-0.396427639801506
Event_2703	Skipped Exon	Control	0.402	CASC19	Control_Sample_2	0.402	0.629462596968746	-0.42348247046971
Event_2703	Skipped Exon	Control	0.198	CASC19	Control_Sample_3	0.198	0.629462596968746	-0.620673947665581
Event_2703	Skipped Exon	shRYBP	0.66	CASC19	shRYBP_Sample_1	0.66	0.627276982269527	-0.207482901022889
Event_2703	Skipped Exon	shRYBP	0.615	CASC19	shRYBP_Sample_2	0.615	0.627276982269527	-0.24558401416956
Event_2703	Skipped Exon	shRYBP	0.642	CASC19	shRYBP_Sample_3	0.642	0.627276982269527	-0.222928407385001
Event_2703	Skipped Exon	shRING1A.B	0.318	CASC19	shRING1A.B_Sample_1	0.318	0.61123482924514	-0.446842462874952
Event_2703	Skipped Exon	shRING1A.B	0.444	CASC19	shRING1A.B_Sample_2	0.444	0.61123482924514	-0.339489526600009
Event_2703	Skipped Exon	shRING1A.B	0.314	CASC19	shRING1A.B_Sample_3	0.314	0.61123482924514	-0.450513873368828
Event_2704	Skipped Exon	Control	0.839	CASC19	Control_Sample_1	0.839	0.629462596968746	-0.0279212890590779
Event_2704	Skipped Exon	Control	0.897	CASC19	Control_Sample_2	0.897	0.629462596968746	0.0626654559244252
Event_2704	Skipped Exon	Control	0.924	CASC19	Control_Sample_3	0.924	0.629462596968746	0.119161768220917
Event_2704	Skipped Exon	shRYBP	1	CASC19	shRYBP_Sample_1	0.99999	0.627276982269527	1.19468919626844
Event_2704	Skipped Exon	shRYBP	1	CASC19	shRYBP_Sample_2	0.99999	0.627276982269527	1.19468919626844
Event_2704	Skipped Exon	shRYBP	1	CASC19	shRYBP_Sample_3	0.99999	0.627276982269527	1.19468919626844
Event_2705	Skipped Exon	Control	0.319	CASC19	Control_Sample_1	0.319	0.629462596968746	-0.495312921530611
Event_2705	Skipped Exon	Control	0.652	CASC19	Control_Sample_2	0.652	0.629462596968746	-0.220462731420775
Event_2705	Skipped Exon	Control	0.918	CASC19	Control_Sample_3	0.918	0.629462596968746	0.105364870673354
Event_2705	Skipped Exon	shRYBP	1	CASC19	shRYBP_Sample_1	0.99999	0.627276982269527	1.19468919626844
Event_2705	Skipped Exon	shRYBP	1	CASC19	shRYBP_Sample_2	0.99999	0.627276982269527	1.19468919626844
Event_2705	Skipped Exon	shRYBP	0.802	CASC19	shRYBP_Sample_3	0.802	0.627276982269527	-0.0677582758706513
Event_2706	Skipped Exon	Control	1	CASC19	Control_Sample_1	0.99999	0.629462596968747	1.18662900200369
Event_2706	Skipped Exon	Control	0.757	CASC19	Control_Sample_2	0.757	0.629462596968746	-0.12293641717024
Event_2706	Skipped Exon	Control	1	CASC19	Control_Sample_3	0.99999	0.629462596968747	1.18662900200369
Event_2706	Skipped Exon	shRYBP	1	CASC19	shRYBP_Sample_1	0.99999	0.627276982269527	1.19468919626844
Event_2706	Skipped Exon	shRYBP	0.849	CASC19	shRYBP_Sample_2	0.849	0.627276982269527	-0.00800515960319911
Event_2706	Skipped Exon	shRYBP	0.555	CASC19	shRYBP_Sample_3	0.555	0.627276982269527	-0.294415042062962
Event_2707	Skipped Exon	Control	0.493	IDUA	Control_Sample_1	0.493	0.896677406720256	-1.43662581660749
Event_2707	Skipped Exon	Control	0.618	IDUA	Control_Sample_2	0.618	0.896677406720256	-1.25339265992132
Event_2707	Skipped Exon	Control	1	IDUA	Control_Sample_3	0.99999	0.896677406720256	0.623168560886471
Event_2707	Skipped Exon	shRYBP	1	IDUA	shRYBP_Sample_1	0.99999	0.895807060641397	0.632317967945855
Event_2707	Skipped Exon	shRYBP	1	IDUA	shRYBP_Sample_2	0.99999	0.895807060641397	0.632317967945855
Event_2707	Skipped Exon	shRYBP	1	IDUA	shRYBP_Sample_3	0.99999	0.895807060641397	0.632317967945855
Event_2707	Skipped Exon	shRING1A.B	1	IDUA	shRING1A.B_Sample_1	0.99999	0.889282572900473	0.699416799142933
Event_2707	Skipped Exon	shRING1A.B	1	IDUA	shRING1A.B_Sample_2	0.99999	0.889282572900473	0.699416799142933
Event_2707	Skipped Exon	shRING1A.B	1	IDUA	shRING1A.B_Sample_3	0.99999	0.889282572900473	0.699416799142933
Event_2708	Skipped Exon	Control	0.778	ASAP1	Control_Sample_1	0.778	0.868369192242614	-0.794172570028332
Event_2708	Skipped Exon	Control	0.84	ASAP1	Control_Sample_2	0.84	0.868369192242614	-0.624927661919473
Event_2708	Skipped Exon	Control	0.85	ASAP1	Control_Sample_3	0.85	0.868369192242614	-0.594443898215848
Event_2708	Skipped Exon	shRYBP	1	ASAP1	shRYBP_Sample_1	0.99999	0.867295680183016	1.41701524335479
Event_2708	Skipped Exon	shRYBP	1	ASAP1	shRYBP_Sample_2	0.99999	0.867295680183016	1.41701524335479
Event_2708	Skipped Exon	shRYBP	0.819	ASAP1	shRYBP_Sample_3	0.819	0.867295680183016	-0.679190485122601
Event_2709	Skipped Exon	Control	0.457	KCNQ3	Control_Sample_1	0.457	0.88812961166684	-1.52890522641418
Event_2709	Skipped Exon	Control	0.87	KCNQ3	Control_Sample_2	0.87	0.88812961166684	-0.693744152140145
Event_2709	Skipped Exon	Control	1	KCNQ3	Control_Sample_3	0.99999	0.88812961166684	0.996859276420922
Event_2709	Skipped Exon	shRYBP	1	KCNQ3	shRYBP_Sample_1	0.99999	0.887196320671528	1.00707922905295
Event_2709	Skipped Exon	shRYBP	0.87	KCNQ3	shRYBP_Sample_2	0.87	0.887196320671528	-0.687536360063268
Event_2709	Skipped Exon	shRYBP	1	KCNQ3	shRYBP_Sample_3	0.99999	0.887196320671528	1.00707922905295
Event_2709	Skipped Exon	shRING1A.B	1	KCNQ3	shRING1A.B_Sample_1	0.99999	0.880204740909395	1.08205417029456
Event_2709	Skipped Exon	shRING1A.B	1	KCNQ3	shRING1A.B_Sample_2	0.99999	0.880204740909395	1.08205417029456
Event_2709	Skipped Exon	shRING1A.B	0.95	KCNQ3	shRING1A.B_Sample_3	0.95	0.880204740909395	-0.324042503222296
Event_271	Alternative 5' Splice Site	Control	0.757	GORASP1	Control_Sample_1	0.757	0.800363260853768	-0.601548507189454
Event_271	Alternative 5' Splice Site	Control	0.912	GORASP1	Control_Sample_2	0.912	0.800363260853768	-0.314213633737219
Event_271	Alternative 5' Splice Site	Control	0.805	GORASP1	Control_Sample_3	0.805	0.800363260853768	-0.52985246890356
Event_271	Alternative 5' Splice Site	shRING1A.B	0.931	GORASP1	shRING1A.B_Sample_1	0.931	0.793134424970324	-0.226461340760835
Event_271	Alternative 5' Splice Site	shRING1A.B	0.891	GORASP1	shRING1A.B_Sample_2	0.891	0.793134424970324	-0.336812968621716
Event_271	Alternative 5' Splice Site	shRING1A.B	1	GORASP1	shRING1A.B_Sample_3	0.99999	0.793134424970324	0.989635313852067
Event_2710	Skipped Exon	Control	0.952	DENND3	Control_Sample_1	0.952	0.915313591084363	-0.511799943166813
Event_2710	Skipped Exon	Control	0.909	DENND3	Control_Sample_2	0.909	0.915313591084363	-0.71991343382478
Event_2710	Skipped Exon	Control	0.683	DENND3	Control_Sample_3	0.683	0.915313591084363	-1.31617898630615
Event_2710	Skipped Exon	shRYBP	1	DENND3	shRYBP_Sample_1	0.99999	0.914585274633244	0.884439754702023
Event_2710	Skipped Exon	shRYBP	1	DENND3	shRYBP_Sample_2	0.99999	0.914585274633244	0.884439754702023
Event_2710	Skipped Exon	shRYBP	0.968	DENND3	shRYBP_Sample_3	0.968	0.914585274633244	-0.391158876366304
Event_2710	Skipped Exon	shRING1A.B	1	DENND3	shRING1A.B_Sample_1	0.99999	0.909117368485254	0.958760554435901
Event_2710	Skipped Exon	shRING1A.B	1	DENND3	shRING1A.B_Sample_2	0.99999	0.909117368485254	0.958760554435901
Event_2710	Skipped Exon	shRING1A.B	1	DENND3	shRING1A.B_Sample_3	0.99999	0.909117368485254	0.958760554435901
Event_2711	Skipped Exon	Control	1	GSDMD	Control_Sample_1	0.99999	0.574842898007202	1.22146500516505
Event_2711	Skipped Exon	Control	1	GSDMD	Control_Sample_2	0.99999	0.574842898007202	1.22146500516505
Event_2711	Skipped Exon	Control	1	GSDMD	Control_Sample_3	0.99999	0.574842898007202	1.22146500516505
Event_2711	Skipped Exon	shRYBP	0.739	GSDMD	shRYBP_Sample_1	0.739	0.572553886357739	-0.00843717772368012
